Company Name,Job Title,Salaries Reported,Location,Salary,Currency,Sal,freq,Tot_sal,Company Name_preprocessed,Job Title_preprocessed,Location_preprocessed,Company_Title,Location_Title
Intercontinental Exchange Senior,Machine Learning Engineer,1.0,Pune,"₹20,71,942/yr",₹,2071942,yr,2071942,intercontinentalexchangesenior,machinelearningengineer,pune,intercontinentalexchangeseniormachinelearningengineer,punemachinelearningengineer
ICE Mortgage Technology Senior,Machine Learning Engineer,1.0,Pune,"₹24,00,000/yr",₹,2400000,yr,2400000,icemortgagetechnologysenior,machinelearningengineer,pune,icemortgagetechnologyseniormachinelearningengineer,punemachinelearningengineer
Winfostar Technology Senior,Machine Learning Engineer,1.0,Pune,"₹4,92,393/yr",₹,492393,yr,492393,winfostartechnologysenior,machinelearningengineer,pune,winfostartechnologyseniormachinelearningengineer,punemachinelearningengineer
PwC Machine Learning,Machine Learning Engineer,1.0,Pune,"₹5,000/mo",₹,5000,mo,60000,pwcmachinelearning,machinelearningengineer,pune,pwcmachinelearningmachinelearningengineer,punemachinelearningengineer
Coriolis Technologies,Machine Learning Engineer,1.0,Pune,"₹16,078/mo",₹,16078,mo,192936,coriolistechnologies,machinelearningengineer,pune,coriolistechnologiesmachinelearningengineer,punemachinelearningengineer
Sciffer Analytics,Machine Learning Engineer,1.0,Pune,"₹96,000/yr",₹,96000,yr,96000,scifferanalytics,machinelearningengineer,pune,scifferanalyticsmachinelearningengineer,punemachinelearningengineer
Exa Mobility,Machine Learning Engineer,1.0,Pune,"₹20,859/mo",₹,20859,mo,250308,examobility,machinelearningengineer,pune,examobilitymachinelearningengineer,punemachinelearningengineer
ifm electronic,Machine Learning Engineer,1.0,Pune,"₹25,000/mo",₹,25000,mo,300000,ifmelectronic,machinelearningengineer,pune,ifmelectronicmachinelearningengineer,punemachinelearningengineer
Intangles,Machine Learning Engineer,1.0,Pune,"₹5,241/mo",₹,5241,mo,62892,intangles,machinelearningengineer,pune,intanglesmachinelearningengineer,punemachinelearningengineer
Analyticscosm Machine Learning,Machine Learning Engineer,1.0,Pune,"₹14,681/mo",₹,14681,mo,176172,analyticscosmmachinelearning,machinelearningengineer,pune,analyticscosmmachinelearningmachinelearningengineer,punemachinelearningengineer
Privado,Machine Learning Engineer,1.0,Pune,"₹16,123/mo",₹,16123,mo,193476,privado,machinelearningengineer,pune,privadomachinelearningengineer,punemachinelearningengineer
RapidQuest Solutions,Machine Learning Engineer,1.0,Pune,"₹10,749/mo",₹,10749,mo,128988,rapidquestsolutions,machinelearningengineer,pune,rapidquestsolutionsmachinelearningengineer,punemachinelearningengineer
LENS,Machine Learning Engineer,1.0,Pune,"₹25,000/mo",₹,25000,mo,300000,lens,machinelearningengineer,pune,lensmachinelearningengineer,punemachinelearningengineer
ThinkBumblebee Analytics,Machine Learning Software Engineer,1.0,Pune,"₹13,97,347/yr",₹,1397347,yr,1397347,thinkbumblebeeanalytics,machinelearningsoftwareengineer,pune,thinkbumblebeeanalyticsmachinelearningsoftwareengineer,punemachinelearningsoftwareengineer
iNeuron Junior,Machine Learning Engineer,1.0,Pune,"₹36,259/mo",₹,36259,mo,435108,ineuronjunior,machinelearningengineer,pune,ineuronjuniormachinelearningengineer,punemachinelearningengineer
Nexus Software System Junior,Machine Learning Engineer,1.0,Pune,"₹4,50,000/yr",₹,450000,yr,450000,nexussoftwaresystemjunior,machinelearningengineer,pune,nexussoftwaresystemjuniormachinelearningengineer,punemachinelearningengineer
HSBC,Software Engineer - Machine Learning,1.0,Pune,"₹15,21,236/yr",₹,1521236,yr,1521236,hsbc,softwareengineermachinelearning,pune,hsbcsoftwareengineermachinelearning,punesoftwareengineermachinelearning
Aera Technology Associate,Machine Learning Engineer,1.0,Pune,"₹10,07,334/yr",₹,1007334,yr,1007334,aeratechnologyassociate,machinelearningengineer,pune,aeratechnologyassociatemachinelearningengineer,punemachinelearningengineer
nan,Machine Learning Engineer/Data Scientist,1.0,Pune,"₹56,465/mo",₹,56465,mo,677580,nan,machinelearningengineerdatascientist,pune,nanmachinelearningengineerdatascientist,punemachinelearningengineerdatascientist
First Student Data Scientist,Data Analyst,1.0,Pune,"₹4,53,300/yr",₹,453300,yr,453300,firststudentdatascientist,dataanalyst,pune,firststudentdatascientistdataanalyst,punedataanalyst
"R. C. Patel Institute of Technology, Shirpur",Data Scientist,1.0,Pune,"₹8,07,180/yr",₹,807180,yr,807180,rcpatelinstituteoftechnologyshirpur,datascientist,pune,rcpatelinstituteoftechnologyshirpurdatascientist,punedatascientist
Infosys,Machine Learning Consultant,1.0,Pune,"₹12,26,327/yr",₹,1226327,yr,1226327,infosys,machinelearningconsultant,pune,infosysmachinelearningconsultant,punemachinelearningconsultant
Extend Future,Machine Learning Consultant,1.0,Pune,"₹1,86,475/yr",₹,186475,yr,186475,extendfuture,machinelearningconsultant,pune,extendfuturemachinelearningconsultant,punemachinelearningconsultant
Tata Consultancy Services,Machine Learning Engineer,7.0,Hyderabad,"₹7,32,477/yr",₹,732477,yr,732477,tataconsultancyservices,machinelearningengineer,hyderabad,tataconsultancyservicesmachinelearningengineer,hyderabadmachinelearningengineer
FactSet,Machine Learning Engineer,7.0,Hyderabad,"₹17,46,411/yr",₹,1746411,yr,1746411,factset,machinelearningengineer,hyderabad,factsetmachinelearningengineer,hyderabadmachinelearningengineer
Phenom,Machine Learning Engineer,5.0,Hyderabad,"₹16,93,961/yr",₹,1693961,yr,1693961,phenom,machinelearningengineer,hyderabad,phenommachinelearningengineer,hyderabadmachinelearningengineer
Accenture,Machine Learning Engineer,3.0,Hyderabad,"₹11,54,890/yr",₹,1154890,yr,1154890,accenture,machinelearningengineer,hyderabad,accenturemachinelearningengineer,hyderabadmachinelearningengineer
Amazon,Machine Learning Engineer,3.0,Hyderabad,"₹4,19,297/yr",₹,419297,yr,419297,amazon,machinelearningengineer,hyderabad,amazonmachinelearningengineer,hyderabadmachinelearningengineer
Qualcomm,Machine Learning Engineer,3.0,Hyderabad,"₹13,62,714/yr",₹,1362714,yr,1362714,qualcomm,machinelearningengineer,hyderabad,qualcommmachinelearningengineer,hyderabadmachinelearningengineer
AppliedAICourse,Machine Learning Engineer,3.0,Hyderabad,"₹5,69,784/yr",₹,569784,yr,569784,appliedaicourse,machinelearningengineer,hyderabad,appliedaicoursemachinelearningengineer,hyderabadmachinelearningengineer
DeepEdge,Machine Learning Engineer,3.0,Hyderabad,"₹8,80,000/yr",₹,880000,yr,880000,deepedge,machinelearningengineer,hyderabad,deepedgemachinelearningengineer,hyderabadmachinelearningengineer
DONE by NONE,Machine Learning Engineer,2.0,Hyderabad,"₹68,347/mo",₹,68347,mo,820164,donebynone,machinelearningengineer,hyderabad,donebynonemachinelearningengineer,hyderabadmachinelearningengineer
Aviso,Machine Learning Engineer,2.0,Hyderabad,"₹1,00,905/mo",₹,100905,mo,1210860,aviso,machinelearningengineer,hyderabad,avisomachinelearningengineer,hyderabadmachinelearningengineer
CreditVidya,Machine Learning Engineer,2.0,Hyderabad,"₹15,81,030/yr",₹,1581030,yr,1581030,creditvidya,machinelearningengineer,hyderabad,creditvidyamachinelearningengineer,hyderabadmachinelearningengineer
CognitiveScale,Machine Learning Engineer,2.0,Hyderabad,"₹19,13,450/yr",₹,1913450,yr,1913450,cognitivescale,machinelearningengineer,hyderabad,cognitivescalemachinelearningengineer,hyderabadmachinelearningengineer
Quixy,Machine Learning Engineer,2.0,Hyderabad,"₹9,21,650/yr",₹,921650,yr,921650,quixy,machinelearningengineer,hyderabad,quixymachinelearningengineer,hyderabadmachinelearningengineer
Avantari Technologies,Machine Learning Engineer,2.0,Hyderabad,"₹5,87,852/yr",₹,587852,yr,587852,avantaritechnologies,machinelearningengineer,hyderabad,avantaritechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
Vrinda Techapps,Machine Learning Engineer,2.0,Hyderabad,"₹2,04,841/yr",₹,204841,yr,204841,vrindatechapps,machinelearningengineer,hyderabad,vrindatechappsmachinelearningengineer,hyderabadmachinelearningengineer
Infosys,Machine Learning Engineer,1.0,Hyderabad,"₹7,08,995/yr",₹,708995,yr,708995,infosys,machinelearningengineer,hyderabad,infosysmachinelearningengineer,hyderabadmachinelearningengineer
Cognizant Technology Solutions,Machine Learning Engineer,1.0,Hyderabad,"₹56,825/mo",₹,56825,mo,681900,cognizanttechnologysolutions,machinelearningengineer,hyderabad,cognizanttechnologysolutionsmachinelearningengineer,hyderabadmachinelearningengineer
HCL Technologies,Machine Learning Engineer,1.0,Hyderabad,"₹5,24,121/yr",₹,524121,yr,524121,hcltechnologies,machinelearningengineer,hyderabad,hcltechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
Deloitte,Machine Learning Engineer,1.0,Hyderabad,"₹23,20,643/yr",₹,2320643,yr,2320643,deloitte,machinelearningengineer,hyderabad,deloittemachinelearningengineer,hyderabadmachinelearningengineer
Fresher,Machine Learning Engineer,1.0,Hyderabad,"₹20,180/mo",₹,20180,mo,242160,fresher,machinelearningengineer,hyderabad,freshermachinelearningengineer,hyderabadmachinelearningengineer
First Student,Machine Learning Engineer,1.0,Hyderabad,"₹20,14,668/yr",₹,2014668,yr,2014668,firststudent,machinelearningengineer,hyderabad,firststudentmachinelearningengineer,hyderabadmachinelearningengineer
Microsoft,Machine Learning Engineer,1.0,Hyderabad,"₹23,71,168/yr",₹,2371168,yr,2371168,microsoft,machinelearningengineer,hyderabad,microsoftmachinelearningengineer,hyderabadmachinelearningengineer
Wipro Technologies,Machine Learning Engineer,1.0,Hyderabad,"₹30,245/mo",₹,30245,mo,362940,wiprotechnologies,machinelearningengineer,hyderabad,wiprotechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
Tata Consultancy Services (North America),Machine Learning Engineer,1.0,Hyderabad,"₹9,24,643/yr",₹,924643,yr,924643,tataconsultancyservicesnorthamerica,machinelearningengineer,hyderabad,tataconsultancyservicesnorthamericamachinelearningengineer,hyderabadmachinelearningengineer
Freelancer,Machine Learning Engineer,1.0,Hyderabad,"₹6,16,428/yr",₹,616428,yr,616428,freelancer,machinelearningengineer,hyderabad,freelancermachinelearningengineer,hyderabadmachinelearningengineer
DONE by NONE,Machine Learning Engineer,1.0,Hyderabad,"₹4,58,143/yr",₹,458143,yr,458143,donebynone,machinelearningengineer,hyderabad,donebynonemachinelearningengineer,hyderabadmachinelearningengineer
GlobalLogic,Machine Learning Engineer,1.0,Hyderabad,"₹1,58,103/yr",₹,158103,yr,158103,globallogic,machinelearningengineer,hyderabad,globallogicmachinelearningengineer,hyderabadmachinelearningengineer
Self Opportunity,Machine Learning Engineer,1.0,Hyderabad,"₹25,899/mo",₹,25899,mo,310788,selfopportunity,machinelearningengineer,hyderabad,selfopportunitymachinelearningengineer,hyderabadmachinelearningengineer
ValueLabs,Machine Learning Engineer,1.0,Hyderabad,"₹17,62,835/yr",₹,1762835,yr,1762835,valuelabs,machinelearningengineer,hyderabad,valuelabsmachinelearningengineer,hyderabadmachinelearningengineer
HSBC Software Development India,Machine Learning Engineer,1.0,Hyderabad,"₹15,00,000/yr",₹,1500000,yr,1500000,hsbcsoftwaredevelopmentindia,machinelearningengineer,hyderabad,hsbcsoftwaredevelopmentindiamachinelearningengineer,hyderabadmachinelearningengineer
Meta,Machine Learning Engineer,1.0,Hyderabad,"₹3,017/hr",₹,3017,hr,26066880,meta,machinelearningengineer,hyderabad,metamachinelearningengineer,hyderabadmachinelearningengineer
ICS Consultancy,Machine Learning Engineer,1.0,Hyderabad,"₹18,81,045/yr",₹,1881045,yr,1881045,icsconsultancy,machinelearningengineer,hyderabad,icsconsultancymachinelearningengineer,hyderabadmachinelearningengineer
BITS,Machine Learning Engineer,1.0,Hyderabad,"₹7,35,796/yr",₹,735796,yr,735796,bits,machinelearningengineer,hyderabad,bitsmachinelearningengineer,hyderabadmachinelearningengineer
Phenom,Machine Learning Engineer,1.0,Hyderabad,"₹16,123/mo",₹,16123,mo,193476,phenom,machinelearningengineer,hyderabad,phenommachinelearningengineer,hyderabadmachinelearningengineer
Unknowns,Machine Learning Engineer,1.0,Hyderabad,"₹7,03,418/yr",₹,703418,yr,703418,unknowns,machinelearningengineer,hyderabad,unknownsmachinelearningengineer,hyderabadmachinelearningengineer
Pavan,Machine Learning Engineer,1.0,Hyderabad,"₹51,923/yr",₹,51923,yr,51923,pavan,machinelearningengineer,hyderabad,pavanmachinelearningengineer,hyderabadmachinelearningengineer
MTX Group,Machine Learning Engineer,1.0,Hyderabad,"₹35,67,037/yr",₹,3567037,yr,3567037,mtxgroup,machinelearningengineer,hyderabad,mtxgroupmachinelearningengineer,hyderabadmachinelearningengineer
Qualcomm Technologies,Machine Learning Engineer,1.0,Hyderabad,"₹15,13,463/yr",₹,1513463,yr,1513463,qualcommtechnologies,machinelearningengineer,hyderabad,qualcommtechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
Monocept,Machine Learning Engineer,1.0,Hyderabad,"₹4,21,351/yr",₹,421351,yr,421351,monocept,machinelearningengineer,hyderabad,monoceptmachinelearningengineer,hyderabadmachinelearningengineer
Jocata,Machine Learning Engineer,1.0,Hyderabad,"₹7,02,908/yr",₹,702908,yr,702908,jocata,machinelearningengineer,hyderabad,jocatamachinelearningengineer,hyderabadmachinelearningengineer
Applied Information Sciences,Machine Learning Engineer,1.0,Hyderabad,"₹12,21,714/yr",₹,1221714,yr,1221714,appliedinformationsciences,machinelearningengineer,hyderabad,appliedinformationsciencesmachinelearningengineer,hyderabadmachinelearningengineer
iNeuron,Machine Learning Engineer,1.0,Hyderabad,"₹25,452/mo",₹,25452,mo,305424,ineuron,machinelearningengineer,hyderabad,ineuronmachinelearningengineer,hyderabadmachinelearningengineer
mroads,Machine Learning Engineer,1.0,Hyderabad,"₹22,39,989/yr",₹,2239989,yr,2239989,mroads,machinelearningengineer,hyderabad,mroadsmachinelearningengineer,hyderabadmachinelearningengineer
Solugenix Corporation,Machine Learning Engineer,1.0,Hyderabad,"₹2,79,672/yr",₹,279672,yr,279672,solugenixcorporation,machinelearningengineer,hyderabad,solugenixcorporationmachinelearningengineer,hyderabadmachinelearningengineer
Globex Digital Solutions,Machine Learning Engineer,1.0,Hyderabad,"₹13,43,603/yr",₹,1343603,yr,1343603,globexdigitalsolutions,machinelearningengineer,hyderabad,globexdigitalsolutionsmachinelearningengineer,hyderabadmachinelearningengineer
InfoLogitech,Machine Learning Engineer,1.0,Hyderabad,"₹85,991/mo",₹,85991,mo,1031892,infologitech,machinelearningengineer,hyderabad,infologitechmachinelearningengineer,hyderabadmachinelearningengineer
Compass,Machine Learning Engineer,1.0,Hyderabad,"₹22,69,647/yr",₹,2269647,yr,2269647,compass,machinelearningengineer,hyderabad,compassmachinelearningengineer,hyderabadmachinelearningengineer
Visual IT Solutions,Machine Learning Engineer,1.0,Hyderabad,"₹3,22,465/yr",₹,322465,yr,322465,visualitsolutions,machinelearningengineer,hyderabad,visualitsolutionsmachinelearningengineer,hyderabadmachinelearningengineer
Meeami Technologies,Machine Learning Engineer,1.0,Hyderabad,"₹18,64,748/yr",₹,1864748,yr,1864748,meeamitechnologies,machinelearningengineer,hyderabad,meeamitechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
XYZ Innovations,Machine Learning Engineer,1.0,Hyderabad,"₹10,49,129/yr",₹,1049129,yr,1049129,xyzinnovations,machinelearningengineer,hyderabad,xyzinnovationsmachinelearningengineer,hyderabadmachinelearningengineer
SmartCow,Machine Learning Engineer,1.0,Hyderabad,"₹25,00,000/yr",₹,2500000,yr,2500000,smartcow,machinelearningengineer,hyderabad,smartcowmachinelearningengineer,hyderabadmachinelearningengineer
Sysark,Machine Learning Engineer,1.0,Hyderabad,"₹6,96,829/yr",₹,696829,yr,696829,sysark,machinelearningengineer,hyderabad,sysarkmachinelearningengineer,hyderabadmachinelearningengineer
ExaWizards,Machine Learning Engineer,1.0,Hyderabad,"₹70,000/mo",₹,70000,mo,840000,exawizards,machinelearningengineer,hyderabad,exawizardsmachinelearningengineer,hyderabadmachinelearningengineer
Chakri Technologies,Machine Learning Engineer,1.0,Hyderabad,"₹3,10,014/yr",₹,310014,yr,310014,chakritechnologies,machinelearningengineer,hyderabad,chakritechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
Metagogy Learning Systems,Machine Learning Engineer,1.0,Hyderabad,"₹2,48,633/yr",₹,248633,yr,248633,metagogylearningsystems,machinelearningengineer,hyderabad,metagogylearningsystemsmachinelearningengineer,hyderabadmachinelearningengineer
ESK Technologies,Machine Learning Engineer,1.0,Hyderabad,"₹9,19,187/yr",₹,919187,yr,919187,esktechnologies,machinelearningengineer,hyderabad,esktechnologiesmachinelearningengineer,hyderabadmachinelearningengineer
Ravindra Kala Vidyalaya,Machine Learning Engineer,1.0,Hyderabad,"₹10,27,381/yr",₹,1027381,yr,1027381,ravindrakalavidyalaya,machinelearningengineer,hyderabad,ravindrakalavidyalayamachinelearningengineer,hyderabadmachinelearningengineer
Guidewire,Machine Learning Engineer,1.0,Hyderabad,"₹12,00,000/yr",₹,1200000,yr,1200000,guidewire,machinelearningengineer,hyderabad,guidewiremachinelearningengineer,hyderabadmachinelearningengineer
